perhaps O O
? O O

The O O
mythological B-LABEL B-LABEL
metaphors I-LABEL I-LABEL
and I-LABEL I-LABEL
references I-LABEL I-LABEL
in O I-LABEL
the O I-LABEL
smut O I-LABEL
are O O
great O O
, O O
and O O
your O O
writing B-LABEL B-LABEL
is O O
really O O
poetic O O
, O O
too O O
. O O

XD B-LABEL B-LABEL

The O O
morgens B-LABEL O
released I-LABEL O
what I-LABEL O
they I-LABEL O
had I-LABEL O
taken I-LABEL O
. O O
That's O O
pretty O O
generous O O
of O O
them O O
. O O

Hee B-LABEL B-LABEL
. O O

Strong B-LABEL O
Persephone I-LABEL B-LABEL
standing I-LABEL I-LABEL
up I-LABEL I-LABEL
for I-LABEL I-LABEL
Hades I-LABEL I-LABEL
! I-LABEL O

Oh B-LABEL B-LABEL
so B-LABEL I-LABEL
sweet I-LABEL I-LABEL
and O I-LABEL
hot B-LABEL I-LABEL
! O O

I O O
love O O
it B-LABEL B-LABEL
so O O
much O O
! O O

You O O
know O O
for O O
someone O O
who O O
s O O
so O O
good O O
at O O
writing B-LABEL B-LABEL
absolute O B-LABEL
mental B-LABEL I-LABEL
breakdowns I-LABEL I-LABEL
and O I-LABEL
pure O I-LABEL
unfiltered O I-LABEL
violence B-LABEL I-LABEL
you O O
are O O
so O O
good O O
with O O
fluff B-LABEL B-LABEL
. O O

Interesting O O
backstory B-LABEL B-LABEL
for O O
the O O
characters B-LABEL B-LABEL
. O O

The O O
drama B-LABEL B-LABEL
is O O
funny O O
and O O
it O O
s O O
cute O O
to O O
see O O
Achilles B-LABEL B-LABEL
and I-LABEL I-LABEL
Pat I-LABEL I-LABEL
flirt I-LABEL I-LABEL
! O O

Your O O
prose B-LABEL B-LABEL
is O O
so O O
rich O O
. O O

This O B-LABEL
and O I-LABEL
this O I-LABEL
and O I-LABEL
this O I-LABEL
, O O
and O O
then O O
I O B-LABEL
burst B-LABEL B-LABEL
into I-LABEL I-LABEL
a I-LABEL I-LABEL
million I-LABEL I-LABEL
tears I-LABEL I-LABEL
. O O
. O O
. O O

Hey O O
, O O
great O O
story B-LABEL B-LABEL
! O O

This B-LABEL B-LABEL
was O O
so O O
wonderful O O
. O O

But O O
yeah O O
, O O
it O O
is O O
an O O
interesting O O
story B-LABEL B-LABEL
even O O
if O O
you B-LABEL O
want I-LABEL O
to I-LABEL O
kill I-LABEL O
like I-LABEL O
eighty I-LABEL O
percent I-LABEL O
of I-LABEL O
the I-LABEL O
characters I-LABEL O
the I-LABEL O
entire I-LABEL O
time I-LABEL O
. O O

This B-LABEL B-LABEL
is O O
beautiful O O
. O O

I O O
was O O
absolutely B-LABEL B-LABEL
addicted I-LABEL I-LABEL
to O O
how O O
you B-LABEL O
wove I-LABEL B-LABEL
the I-LABEL I-LABEL
characters I-LABEL I-LABEL
into I-LABEL O
the I-LABEL O
story I-LABEL B-LABEL
so O O
beautifully O O
in O O
so O O
few O O
chapters O O
, O O
and O O
I O O
still O O
adore O O
it B-LABEL B-LABEL
so O O
much O O
. O O
anyway O O
. O O
just O O
thought O O
I'd O O
let O O
you O O
know O O
. O O

All O O
of O O
your O O
characters B-LABEL B-LABEL
are O O
complex O O
creatures O O
, O O
and O O
the O O
hardening B-LABEL B-LABEL
of I-LABEL I-LABEL
Persephone's I-LABEL I-LABEL
heart I-LABEL I-LABEL
at O I-LABEL
the O I-LABEL
end O I-LABEL
was O O
devastatingly O O
perfect O O
. O O

Your B-LABEL O
writing I-LABEL B-LABEL
is O O
amazing O O
, O O
would O O
you O O
perhaps O O
consider O O
to O O
make O O
this O O
a O O
multichapter O B-LABEL
fic B-LABEL I-LABEL
? O O

And O O
their O O
kids B-LABEL B-LABEL
are O O
so O O
so O O
cute O O
! O O
! O O

And O O
yeah O O
, O O
Creon B-LABEL B-LABEL
really O O
is O O
THAT O O
MUCH O O
of O O
an O O
asshole O O
. O O

Which O O
, O O
admittedly O O
, O O
is O O
one O O
heck O O
of O O
an O O
image B-LABEL B-LABEL
. O O
. O O
. O O
That O O
awkward O B-LABEL
moment O I-LABEL
when O O
you O O
give O O
your O O
parents O O
a O O
window O O
into O O
your O O
sex O O
life O O
that O O
none O O
of O O
you O O
wanted O O
them O O
to O O
have O O
. O O

I O O
found O O
Punderworld B-LABEL O
after O O
Lore B-LABEL O
Olympus I-LABEL O
and O O
I O O
m O O
honestly O O
loving B-LABEL O
the O O
fandom O B-LABEL
. O O

Really B-LABEL O
enjoying I-LABEL O
this O O
story B-LABEL B-LABEL

Wow B-LABEL B-LABEL
, O O
this O O
is O O
a O O
really O O
fascinating O O
and O O
different O O
twist B-LABEL B-LABEL
on I-LABEL I-LABEL
Hades B-LABEL B-LABEL
and I-LABEL I-LABEL
Persephone I-LABEL I-LABEL
, O O
and O O
I O O
love O O
the O O
poetic O B-LABEL
and O I-LABEL
ambiguous O I-LABEL
way O I-LABEL
you've O I-LABEL
portrayed B-LABEL I-LABEL
Hecate B-LABEL I-LABEL
. O O

And O O
you O O
get O O
such O O
a O O
good B-LABEL O
feeling I-LABEL B-LABEL
of O O
both B-LABEL O
couples I-LABEL B-LABEL
love I-LABEL I-LABEL
for I-LABEL I-LABEL
each I-LABEL I-LABEL
other I-LABEL I-LABEL
! O O

WOW B-LABEL B-LABEL
this B-LABEL B-LABEL
is O O
absolutely O O
beautiful O O
! O O

this B-LABEL B-LABEL
is O O
too O O
beautiful O O
, O O
really O O
. O O
i O O
just B-LABEL O
can't I-LABEL B-LABEL
get I-LABEL I-LABEL
enough I-LABEL I-LABEL
of I-LABEL O
his I-LABEL B-LABEL
. O O
u O O
r O O
so O O
so O O
so O O
talented B-LABEL O
and O O
ur O O
writing B-LABEL B-LABEL
is O O
so O O
gorgeous O O
. O O
i O O
loved O O
it B-LABEL B-LABEL
more O O
than O O
words O O
can O O
say O O
. O O
thank O O
u O O
so O O
much O O
for O O
writing B-LABEL O
and O O
sharing O O
3 B-LABEL B-LABEL

I O O
feel O O
like O O
whenever O O
Hades B-LABEL B-LABEL
Ren I-LABEL I-LABEL
wants O O
to O O
complain O O
, O O
he O O
just O O
goes O O
to O O
Phasma B-LABEL B-LABEL
and O O
vents O O
for O O
like O O
two O O
whole O O
days O O
. O O
Thanks O O
for O O
the O O
chapter B-LABEL B-LABEL
! O O
! O O

I O O
love O O
the O O
style B-LABEL B-LABEL
the O O
borders O O
! O O

I O O
really O O
love O O
this O O
fic B-LABEL B-LABEL
. O O

I O O
was O O
so O B-LABEL
little B-LABEL I-LABEL
confused I-LABEL I-LABEL
at I-LABEL O
times I-LABEL O
because O O
of O O
some O O
autocorrect O O
mistakes O O
I O O
think O O
, O O
but O O
overall O O
, O O
great O O
story B-LABEL B-LABEL
. O O

I've O O
been O O
enlightened B-LABEL B-LABEL
to O O
some O O
wonderful O O
things B-LABEL O
by O O
going O O
down O O
that O O
rabbit O O
hole O O
. O O

Hermes B-LABEL B-LABEL
is O O
a O O
Very O O
Skilled O O
message O B-LABEL
deliverer O I-LABEL
! O O

Re O O
imagining O O
this O O
with O O
Baron O B-LABEL
Samedi O I-LABEL
and O I-LABEL
Papa O B-LABEL
Legba O I-LABEL
gave O O
me O O
a O B-LABEL
new B-LABEL B-LABEL
perspective I-LABEL I-LABEL
on O I-LABEL
the O O
whole O B-LABEL
thing O I-LABEL
, O O
and O O
I O O
really O O
like O O
the O O
way O O
you O O
changed B-LABEL O
the I-LABEL O
language I-LABEL B-LABEL
to O O
suit O O
the O O
setting B-LABEL B-LABEL
. O O

And O O
Helenus B-LABEL B-LABEL
! O O

Another O O
thing O O
that O O
you O O
can O O
do O O
, O O
quite O O
marvelously O O
, O O
is O O
stick B-LABEL B-LABEL
the I-LABEL I-LABEL
landing I-LABEL I-LABEL
. O O

One O O
of O O
Dumbledore's O O
people O O
seems O O
more O O
likely O O
than O O
a O O
Death O O
Eater O O
since O O
Dumbledore B-LABEL B-LABEL
would O O
probably O O
be O O
notified O O
when O O
the O O
link O O
between O O
Petunia B-LABEL O
Harry I-LABEL B-LABEL
broke O O
than O O
a O O
Death O O
Eater O O
just O O
happened O O
to O O
be O O
searching O O
for O O
him O O
at O O
that O O
very O O
time O O
. O O

This O O
story B-LABEL B-LABEL
is O O
so O O
adorable O O
! O O

The O O
way O O
you O O
describe B-LABEL B-LABEL
Harry B-LABEL B-LABEL
chef O I-LABEL
s O I-LABEL
kiss O I-LABEL
also O O
you O O
built O B-LABEL
the O I-LABEL
tension B-LABEL B-LABEL
so O O
well O O
despite O O
it O O
being O O
such O O
a O O
short O O
fic O B-LABEL
! O O
! O O

I O O
loved O O
this B-LABEL B-LABEL
one O I-LABEL
too O O
. O O

I O O
enjoyed O O
this B-LABEL B-LABEL
. O O

But O O
unf B-LABEL B-LABEL
. O O

This B-LABEL B-LABEL
is O O
beautiful O O
. O O

It's O O
welcoming O O
to O O
an O O
extent O O
but O O
still O O
dark O O
, O O
full O O
of O O
danger O O
of O O
whatever's O O
lying O O
out O O
there O O
in O O
the O O
shadows O O
. O O

This B-LABEL O
should O O
be O O
good O O
D B-LABEL B-LABEL

I O O
have O O
never O O
thought O O
about O O
this O O
interpretation B-LABEL B-LABEL
of I-LABEL I-LABEL
Medusa's I-LABEL B-LABEL
myth I-LABEL I-LABEL
. O O

Halfway O O
through O O
the O O
story O O
I O O
wanted O O
Patroclus O B-LABEL
to O O
die O O
simply O O
to O O
watch O O
the O O
fallout O O
but O O
this O B-LABEL
was O O
way O O
way O O
better O O
and O O
now O O
I B-LABEL O
m I-LABEL O
crying I-LABEL O
at I-LABEL O
two I-LABEL O
am I-LABEL O
I O O
loved O O
it B-LABEL B-LABEL

I've O O
always O O
liked O O
the B-LABEL O
idea I-LABEL B-LABEL
of I-LABEL I-LABEL
Hades I-LABEL I-LABEL
as I-LABEL I-LABEL
a I-LABEL I-LABEL
gardener I-LABEL I-LABEL
, O O
and O O
your O O
gentle B-LABEL B-LABEL
, I-LABEL I-LABEL
vicious I-LABEL B-LABEL
take I-LABEL B-LABEL
on I-LABEL I-LABEL
Persephone B-LABEL I-LABEL
is O O
wonderful O O
. O O

Is O O
Antilochus B-LABEL B-LABEL
also O O
in O O
on O O
this O O
too O O
? O O

It's O O
very B-LABEL O
myth I-LABEL B-LABEL
like I-LABEL I-LABEL
. O O

Before O O
Ariadne B-LABEL B-LABEL
found O O
her O O
god O O
. O O
with O O
nymphs O O
whose O O
bodies O O
were O O
always O O
on O O
the O O
edge O O
of O O
becoming O O
water O O
beautiful O O
line B-LABEL B-LABEL
and O O
so O O
full O O
of O O
rich O O
imagery O B-LABEL
. O O

My O O
mind B-LABEL O
cannot I-LABEL O
compute I-LABEL O
. O O
I O O
just O O
recently O O
came O O
across O O
a O O
post O O
that O O
explained O O
that O O
armour O O
with O O
boobs O O
worked O O
into O O
the O O
chest O O
plate O O
are O O
actually O O
very O O
dangerous O O
, O O
and O O
that O O
the O O
general O O
form O O
of O O
armour O O
is O O
usually O O
roomy O O
enough O O
to O O
comfortably O O
fit O O
women O O
. O O

Lovely B-LABEL B-LABEL
. O O

Also O O
the O O
fact O O
that O O
Medea B-LABEL B-LABEL
fanfic I-LABEL I-LABEL
exists O O
both O O
cracks O B-LABEL
me O I-LABEL
up O I-LABEL
and O O
brings B-LABEL B-LABEL
me I-LABEL I-LABEL
joy I-LABEL I-LABEL
. O O

They O O
love B-LABEL B-LABEL
fiercely O O
and O O
with O O
everything O O
in O O
their O O
power O O
. O O

Love O O
the O O
newest B-LABEL O
story I-LABEL B-LABEL
fragment I-LABEL I-LABEL
! O O

That O O
scene B-LABEL B-LABEL
with I-LABEL I-LABEL
Zeus B-LABEL I-LABEL
was O O
super O O
hot O O
. O O
. O O
. O O
and O O
also O O
a O O
delicious O O
roast O B-LABEL
of O I-LABEL
revenge B-LABEL I-LABEL
. O O

Achilles B-LABEL B-LABEL
does O I-LABEL
it O I-LABEL
all O I-LABEL
3 O O
self O B-LABEL
righteousness O I-LABEL
brought O O
him O O
far O O
and O O
there O O
needs O O
to O O
be O O
some O O
kind O O
of O O
solution O O
. O O
. O O
. O O

listen O O
i B-LABEL O
m I-LABEL O
gonna I-LABEL O
fucking I-LABEL O
lose I-LABEL B-LABEL
it I-LABEL O
theyre O O
so O O
sweet O O
together B-LABEL B-LABEL
i O O
love O O
the B-LABEL O
way I-LABEL B-LABEL
you I-LABEL I-LABEL
write I-LABEL I-LABEL
achilles I-LABEL B-LABEL
cause O O
i O O
just O O
want O O
sweet O O
stuff B-LABEL O

I O O
love O O
it B-LABEL B-LABEL
. O O

yooo B-LABEL O
5 O O
years O O
0 O O
. O O
. O O
. O O
. O O
have O O
they O O
gotten O O
married O O
yet O O
? O O

Holy B-LABEL B-LABEL
fuck I-LABEL I-LABEL
. O O

Amazing O O
work B-LABEL B-LABEL
! O O

Kudos B-LABEL B-LABEL
to O O
you O O
! O O

Also O O
the O O
way O O
Troilus B-LABEL B-LABEL
follows I-LABEL I-LABEL
orders I-LABEL I-LABEL
and I-LABEL I-LABEL
goes I-LABEL I-LABEL
along I-LABEL I-LABEL
with I-LABEL I-LABEL
it I-LABEL I-LABEL
was O O
interesting O O
. O O

But O O
no O O
like O O
I O O
just O O
finished O O
reading O O
a O O
book O O
about O O
Greek O O
Mythology O O
and O O
Eurydice B-LABEL B-LABEL
and I-LABEL I-LABEL
Orpheus I-LABEL I-LABEL
s I-LABEL I-LABEL
story I-LABEL I-LABEL
stuck B-LABEL B-LABEL
with I-LABEL O
me I-LABEL O
. O O

I O O
love O O
the O O
look B-LABEL B-LABEL
through I-LABEL I-LABEL
Paris's I-LABEL I-LABEL
life I-LABEL I-LABEL
following O O
the O O
tragic O O
and O O
inevitable O O
fate O O
of O O
it O O
. O O

I O O
picked O O
up O O
a O O
virus O O
which O O
has O O
knocked O B-LABEL
me O I-LABEL
flat O I-LABEL
for O O
the O O
last O O
few O O
days O O
, O O
not O O
even O O
managed O O
one O O
word O O
for O O
my O O
next O O
chapter O O
, O O
so O O
I B-LABEL O
take B-LABEL O
my I-LABEL O
hat I-LABEL O
off I-LABEL O
. O O
Still O O
I O O
have O O
your O O
next O O
chapter O O
to O O
look O O
forward O O
to O O
, O O
poor O O
Bruce B-LABEL B-LABEL
. O O
Take O O
care O O
, O O
drink O O
plenty O O
of O O
fluids O O
. O O

I O O
haven't O O
finished O O
this O O
fic B-LABEL B-LABEL
yet O O
but O O
I O O
cant O O
wait O O
to O O
see O O
what O O
happens O O
! O O
! O O
! O O
! O O
! O O

Their O O
little B-LABEL B-LABEL
conversations I-LABEL I-LABEL
early O O
on O O
as O O
they O O
blast O O
through O O
the O O
sons O O
of O O
Ares O O
are O O
hilarious O O
I O O
love O O
him B-LABEL B-LABEL
telling I-LABEL I-LABEL
her I-LABEL I-LABEL
how I-LABEL O
she I-LABEL B-LABEL
fights I-LABEL I-LABEL
almost I-LABEL I-LABEL
like I-LABEL I-LABEL
a I-LABEL I-LABEL
god I-LABEL I-LABEL
, O O
how O O
he B-LABEL O
looks I-LABEL O
forward I-LABEL O
to I-LABEL O
using I-LABEL O
a I-LABEL O
divine I-LABEL O
spear I-LABEL O
, O O
and O O
especially O O
how O O
they're B-LABEL O
both I-LABEL O
like I-LABEL O
, I-LABEL O
Oh I-LABEL O
, I-LABEL O
it's I-LABEL O
such I-LABEL O
a I-LABEL O
shame I-LABEL O
the I-LABEL O
battle I-LABEL O
was I-LABEL O
over I-LABEL O
so I-LABEL O
quickly I-LABEL O
. I-LABEL O

I O O
love O O
the O O
solution B-LABEL B-LABEL
she I-LABEL I-LABEL
eventually I-LABEL I-LABEL
comes I-LABEL I-LABEL
to I-LABEL I-LABEL
, O O
to O O
weave B-LABEL O
doubt I-LABEL B-LABEL
and I-LABEL I-LABEL
disbelief I-LABEL I-LABEL
and I-LABEL O
thereby I-LABEL O
bring I-LABEL O
about I-LABEL O
the I-LABEL O
downfall I-LABEL O
of I-LABEL O
the I-LABEL O
gods I-LABEL O
. O O

Minthe B-LABEL O
wasn't O O
the O O
only O O
one O O
. O O

I B-LABEL O
am I-LABEL O
filled I-LABEL B-LABEL
with I-LABEL I-LABEL
such I-LABEL B-LABEL
glee I-LABEL I-LABEL
! I-LABEL O

